"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:MF","serine-type peptidase activity","GO:0008236","true","5.298361325558691e-13","12.27585842800453","303","946","68","11911","CG7829,CG3088,CG31681,CG32834,SER12,JON66CI,CG17239,SEND1,OTU,CG12256,CG30091,JON99FI,JON65AII,CG30289,LAMBDATRY,SPH93,CG31266,ZETATRY,JON25BIII,CG7542,JON25BII,CG10477,CG9676,JON25BI,CG8299,CG1304,CG18493,CG3251,GD,CG3734,ETATRY,CG8329,KAPPATRY,CG17571,JON65AI,THETATRY,CG31267,CG17475,CG33458,CG4650,JON99CIII,JON99CII,SER6,BETATRY,CG11911,PHAE2,ALPHATRY,NDL,CG30098,CG4653,IOTATRY,CG32523,SPHE,CG34437,CG33127,CG9673,CG42694,CG43110,CG30090,CG9672,CG11626,CG16749,CG18563,SP212,JON44E,CG33460,CG8952,CG32271"
"GO:MF","serine-type endopeptidase activity","GO:0004252","false","6.353788917972153e-12","11.196967217158011","281","946","63","11911","CG7829,CG3088,CG31681,CG32834,SER12,JON66CI,CG17239,SEND1,CG12256,CG30091,JON99FI,JON65AII,CG30289,LAMBDATRY,SPH93,CG31266,ZETATRY,JON25BIII,CG7542,JON25BII,CG10477,CG9676,JON25BI,CG8299,CG1304,GD,ETATRY,CG8329,KAPPATRY,CG17571,JON65AI,THETATRY,CG31267,CG17475,CG33458,CG4650,JON99CIII,JON99CII,SER6,BETATRY,CG11911,PHAE2,ALPHATRY,NDL,CG30098,CG4653,IOTATRY,CG32523,SPHE,CG34437,CG33127,CG9673,CG42694,CG43110,CG30090,CG9672,CG16749,CG18563,SP212,JON44E,CG33460,CG8952,CG32271"
"GO:MF","serine hydrolase activity","GO:0017171","false","6.259712266400197e-11","10.203445629087748","363","946","72","11911","CG7829,CG3088,CG31681,CG32834,SER12,JON66CI,CG17239,SEND1,OTU,CG12256,CG30091,JON99FI,CG3841,JON65AII,CG30289,LAMBDATRY,SPH93,CG31266,ZETATRY,JON25BIII,CG7542,JON25BII,CG10477,CG9676,JON25BI,CG8299,CG1304,CG18493,CG3251,GD,CG3734,ETATRY,CG8329,KAPPATRY,CG17571,JON65AI,THETATRY,CG31267,CG17475,CG33458,CG4650,JON99CIII,JON99CII,SER6,BETATRY,CG11911,PHAE2,ALPHATRY,NDL,CG30098,CG4653,IOTATRY,CG32523,SPHE,CG34437,CG33127,CG9673,CG42694,CG43110,LIP4,CG30090,CG9672,CG11626,CG16749,CG18563,CG4757,SP212,JON44E,CG33460,CG8952,CG7632,CG32271"
"GO:MF","peptidase activity","GO:0008233","false","1.8240205686495765e-8","7.738970268638828","597","946","94","11911","CG7829,CG3088,CG31681,CG32834,SER12,CG8945,JON66CI,CG17239,SEND1,CG31928,CG31661,OTU,CG31198,CG7631,CG8773,CG12256,CG30091,JON99FI,PGCL,CG31233,CG17636,CG8774,CG30043,CG31343,JON65AII,CG30289,LAMBDATRY,SPH93,CG31266,ZETATRY,JON25BIII,CG7542,BACE,JON25BII,CG42335,CG10477,CG18585,CG9676,JON25BI,CG17633,CG8299,CG15255,CG1304,CG18493,CG3251,GD,CG3734,ETATRY,CG8329,CG7025,KAPPATRY,CG17571,JON65AI,CG30047,THETATRY,CG31267,CG17475,CG12374,CG33458,CG4650,JON99CIII,JON99CII,SER6,BETATRY,CG11911,PHAE2,ALPHATRY,NEPL8,NDL,CG30098,CG4653,DAMM,IOTATRY,CG32523,SPHE,CG34437,CG33127,CG9673,CG42694,CG43110,DECAY,CG30090,CG9672,CG11626,CG16749,CG18563,SP212,JON44E,PGRP-SA,CG33460,CG8952,ULP1,ANCE-3,CG32271"
"GO:MF","endopeptidase activity","GO:0004175","false","1.1607637618145714e-7","6.935256158710938","423","946","72","11911","CG7829,CG3088,CG31681,CG32834,SER12,JON66CI,CG17239,SEND1,CG31928,CG31661,CG7631,CG12256,CG30091,JON99FI,PGCL,JON65AII,CG30289,LAMBDATRY,SPH93,CG31266,ZETATRY,JON25BIII,CG7542,BACE,JON25BII,CG10477,CG9676,JON25BI,CG8299,CG15255,CG1304,GD,ETATRY,CG8329,KAPPATRY,CG17571,JON65AI,THETATRY,CG31267,CG17475,CG33458,CG4650,JON99CIII,JON99CII,SER6,BETATRY,CG11911,PHAE2,ALPHATRY,NEPL8,NDL,CG30098,CG4653,DAMM,IOTATRY,CG32523,SPHE,CG34437,CG33127,CG9673,CG42694,CG43110,DECAY,CG30090,CG9672,CG16749,CG18563,SP212,JON44E,CG33460,CG8952,CG32271"
"GO:MF","sugar transmembrane transporter activity","GO:0051119","true","0.00003638047916845319","4.439131585128372","34","946","14","11911","CG7882,CG3285,CG14606,SMVT,CG15406,CG42825,CG15408,CG32053,CG33282,CG17929,CG6484,TRET1-2,CG6901,CG17930"
"GO:MF","carbohydrate transmembrane transporter activity","GO:0015144","false","0.0000853254104760256","4.068921613778371","36","946","14","11911","CG7882,CG3285,CG14606,SMVT,CG15406,CG42825,CG15408,CG32053,CG33282,CG17929,CG6484,TRET1-2,CG6901,CG17930"
"GO:MF","DNA-binding transcription factor activity, RNA polymerase II-specific","GO:0000981","true","0.007332926320135386","2.1347226786917464","498","946","66","11911","CAD,DEC,PRD,ABD-A,ABD-B,ESG,BCD,CG17801,ORG-1,NEU2,DOC2,UBX,SCR,LIME,HAND,ODD,SCRO,DFD,IRBP18,MID,DSX,EN,NK7.1,HB,VRI,NERFIN-1,EDL,SENS-2,ETS21C,ACJ6,ATF3,ZFH1,HR38,LBE,E(SPL)M3-HLH,SV,CI,SQZ,SOX14,CG30431,CREBA,SRP,CG2678,RUN,OVO,CRC,DR,KR,H15,HR3,SOX21B,OC,LIM1,BRK,DAR1,MYC,KAH,CG11294,KAY,TEF,ZLD,CG17385,ATF6,FOXO,CG43689,MITF"
"GO:MF","cyclin-dependent protein serine/threonine kinase regulator activity","GO:0016538","true","0.00762428342775936","2.117800967455779","22","946","9","11911","CYCB,CKS30A,CYCE,CYCA,CYCB3,CYCD,CYCT,DAP,CYCY"
"GO:MF","structural constituent of egg chorion","GO:0005213","true","0.012927397354795983","1.8884889018964595","4","946","4","11911","CP36,CP18,DEC,FEMCOAT"
